Info 0    [23:37:57.027] Starting TS Server
Info 316  [00:14:27.749] getCompletionsAtPosition: isCompletionListBlocker: 0.0032500028610229492
Info 317  [00:14:27.749] Returning an empty list because completion was requested in an invalid position.
Info 318  [00:14:28.372] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 319  [00:14:28.399] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false Elapsed: 26.197499990463257ms
Info 320  [00:14:28.399] Different program with same set of files:: structureIsReused:: 2
Info 321  [00:14:28.400] getCompletionData: Get current token: 0.009875059127807617
Info 322  [00:14:28.400] getCompletionData: Is inside comment: 0.004708051681518555
Info 323  [00:14:28.400] getCompletionData: Get previous token 1: 0.045458078384399414
Info 324  [00:14:28.400] getCompletionData: Get previous token 2: 0.032791972160339355
Info 325  [00:14:28.400] getCompletionsAtPosition: isCompletionListBlocker: 0.0032500028610229492
Info 326  [00:14:28.400] Returning an empty list because completion was requested in an invalid position.
Info 327  [00:14:28.405] getCompletionData: Get current token: 0.011374950408935547
Info 328  [00:14:28.405] getCompletionData: Is inside comment: 0.005249977111816406
Info 329  [00:14:28.405] getCompletionData: Get previous token 1: 0.04583394527435303
Info 330  [00:14:28.405] getCompletionData: Get previous token 2: 0.039415955543518066
Info 331  [00:14:28.405] getCompletionsAtPosition: isCompletionListBlocker: 0.004333019256591797
Info 332  [00:14:28.405] Returning an empty list because completion was requested in an invalid position.
Info 333  [00:14:28.411] getCompletionData: Get current token: 0.009707927703857422
Info 334  [00:14:28.411] getCompletionData: Is inside comment: 0.004374980926513672
Info 335  [00:14:28.412] getCompletionData: Get previous token 1: 0.4083329439163208
Info 336  [00:14:28.412] getCompletionData: Get previous token 2: 0.0382920503616333
Info 337  [00:14:28.412] getCompletionsAtPosition: isCompletionListBlocker: 0.004667043685913086
Info 338  [00:14:28.412] Returning an empty list because completion was requested in an invalid position.
Info 339  [00:14:28.414] getCompletionData: Get current token: 0.008790969848632812
Info 340  [00:14:28.414] getCompletionData: Is inside comment: 0.004292011260986328
Info 341  [00:14:28.414] getCompletionData: Get previous token 1: 0.041832923889160156
Info 342  [00:14:28.414] getCompletionData: Get previous token 2: 0.03320801258087158
Info 343  [00:14:28.414] getCompletionsAtPosition: isCompletionListBlocker: 0.0037909746170043945
Info 344  [00:14:28.414] Returning an empty list because completion was requested in an invalid position.
Info 345  [00:14:29.140] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 346  [00:14:29.159] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false Elapsed: 18.428874969482422ms
Info 347  [00:14:29.159] Different program with same set of files:: structureIsReused:: 2
Info 348  [00:14:29.160] getCompletionData: Get current token: 0.011624932289123535
Info 349  [00:14:29.160] getCompletionData: Is inside comment: 0.005250096321105957
Info 350  [00:14:29.160] getCompletionData: Get previous token 1: 0.06291604042053223
Info 351  [00:14:29.160] getCompletionData: Get previous token 2: 0.044499993324279785
Info 352  [00:14:29.160] getCompletionsAtPosition: isCompletionListBlocker: 0.003625035285949707
Info 353  [00:14:29.160] Returning an empty list because completion was requested in an invalid position.
Info 354  [00:14:29.192] getCompletionData: Get current token: 0.008542060852050781
Info 355  [00:14:29.192] getCompletionData: Is inside comment: 0.003917098045349121
Info 356  [00:14:29.192] getCompletionData: Get previous token 1: 0.04012501239776611
Info 357  [00:14:29.193] getCompletionData: Get previous token 2: 0.7956249713897705
Info 358  [00:14:29.193] getCompletionsAtPosition: isCompletionListBlocker: 0.0028749704360961914
Info 359  [00:14:29.193] Returning an empty list because completion was requested in an invalid position.
Info 360  [00:14:29.194] getCompletionData: Get current token: 0.005792021751403809
Info 361  [00:14:29.194] getCompletionData: Is inside comment: 0.002875089645385742
Info 362  [00:14:29.194] getCompletionData: Get previous token 1: 0.03337502479553223
Info 363  [00:14:29.194] getCompletionData: Get previous token 2: 0.0264589786529541
Info 364  [00:14:29.194] getCompletionsAtPosition: isCompletionListBlocker: 0.0021249055862426758
Info 365  [00:14:29.194] Returning an empty list because completion was requested in an invalid position.
Info 366  [00:14:29.194] getCompletionData: Get current token: 0.0051250457763671875
Info 367  [00:14:29.194] getCompletionData: Is inside comment: 0.002624988555908203
Info 368  [00:14:29.194] getCompletionData: Get previous token 1: 0.03333306312561035
Info 369  [00:14:29.194] getCompletionData: Get previous token 2: 0.02570807933807373
Info 370  [00:14:29.194] getCompletionsAtPosition: isCompletionListBlocker: 0.0017499923706054688
Info 371  [00:14:29.194] Returning an empty list because completion was requested in an invalid position.
Info 372  [00:14:29.394] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 373  [00:14:29.411] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false Elapsed: 16.9328750371933ms
Info 374  [00:14:29.411] Different program with same set of files:: structureIsReused:: 2
Info 375  [00:14:29.413] getCompletionData: Get current token: 0.008207917213439941
Info 376  [00:14:29.413] getCompletionData: Is inside comment: 0.004709005355834961
Info 377  [00:14:29.413] getCompletionData: Get previous token 1: 0.04341709613800049
Info 378  [00:14:29.413] getCompletionData: Get previous token 2: 0.029458999633789062
Info 379  [00:14:29.413] getCompletionsAtPosition: isCompletionListBlocker: 0.0033750534057617188
Info 380  [00:14:29.413] Returning an empty list because completion was requested in an invalid position.
Info 381  [00:14:29.443] getCompletionData: Get current token: 0.0065419673919677734
Info 382  [00:14:29.443] getCompletionData: Is inside comment: 0.0034999847412109375
Info 383  [00:14:29.443] getCompletionData: Get previous token 1: 0.03516697883605957
Info 384  [00:14:29.443] getCompletionData: Get previous token 2: 0.02012503147125244
Info 385  [00:14:29.443] getCompletionsAtPosition: isCompletionListBlocker: 0.002875089645385742
Info 386  [00:14:29.443] Returning an empty list because completion was requested in an invalid position.
Info 387  [00:14:29.444] getCompletionData: Get current token: 0.0054160356521606445
Info 388  [00:14:29.444] getCompletionData: Is inside comment: 0.003000020980834961
Info 389  [00:14:29.444] getCompletionData: Get previous token 1: 0.025332927703857422
Info 390  [00:14:29.444] getCompletionData: Get previous token 2: 0.019165992736816406
Info 391  [00:14:29.444] getCompletionsAtPosition: isCompletionListBlocker: 0.004999995231628418
Info 392  [00:14:29.444] Returning an empty list because completion was requested in an invalid position.
Info 393  [00:14:29.446] getCompletionData: Get current token: 0.005958914756774902
Info 394  [00:14:29.446] getCompletionData: Is inside comment: 0.0035840272903442383
Info 395  [00:14:29.446] getCompletionData: Get previous token 1: 0.03541600704193115
Info 396  [00:14:29.446] getCompletionData: Get previous token 2: 0.02049994468688965
Info 397  [00:14:29.446] getCompletionsAtPosition: isCompletionListBlocker: 0.001999974250793457
Info 398  [00:14:29.446] Returning an empty list because completion was requested in an invalid position.
Info 399  [00:14:31.185] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 400  [00:14:31.202] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false Elapsed: 16.350290894508362ms
Info 401  [00:14:31.202] Different program with same set of files:: structureIsReused:: 2
Info 402  [00:14:31.204] getCompletionData: Get current token: 0.01016700267791748
Info 403  [00:14:31.204] getCompletionData: Is inside comment: 0.005540966987609863
Info 404  [00:14:31.204] getCompletionData: Get previous token 1: 0.05108296871185303
Info 405  [00:14:31.204] getCompletionData: Get previous token 2: 0.03750002384185791
Info 406  [00:14:31.204] getCompletionsAtPosition: isCompletionListBlocker: 0.0034999847412109375
Info 407  [00:14:31.204] Returning an empty list because completion was requested in an invalid position.
Info 408  [00:14:31.208] getCompletionData: Get current token: 0.008374929428100586
Info 409  [00:14:31.208] getCompletionData: Is inside comment: 0.003957986831665039
Info 410  [00:14:31.208] getCompletionData: Get previous token 1: 0.031542062759399414
Info 411  [00:14:31.208] getCompletionData: Get previous token 2: 0.023916959762573242
Info 412  [00:14:31.208] getCompletionsAtPosition: isCompletionListBlocker: 0.0028749704360961914
Info 413  [00:14:31.208] Returning an empty list because completion was requested in an invalid position.
Info 414  [00:14:31.220] getCompletionData: Get current token: 0.010041952133178711
Info 415  [00:14:31.220] getCompletionData: Is inside comment: 0.004709005355834961
Info 416  [00:14:31.220] getCompletionData: Get previous token 1: 0.039875030517578125
Info 417  [00:14:31.220] getCompletionData: Get previous token 2: 0.029040932655334473
Info 418  [00:14:31.221] getCompletionsAtPosition: isCompletionListBlocker: 0.0028339624404907227
Info 419  [00:14:31.221] Returning an empty list because completion was requested in an invalid position.
Info 420  [00:14:31.222] getCompletionData: Get current token: 0.008167028427124023
Info 421  [00:14:31.222] getCompletionData: Is inside comment: 0.004334092140197754
Info 422  [00:14:31.222] getCompletionData: Get previous token 1: 0.03724992275238037
Info 423  [00:14:31.222] getCompletionData: Get previous token 2: 0.028167009353637695
Info 424  [00:14:31.222] getCompletionsAtPosition: isCompletionListBlocker: 0.002958059310913086
Info 425  [00:14:31.222] Returning an empty list because completion was requested in an invalid position.
Info 426  [00:14:33.600] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 427  [00:14:33.609] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false Elapsed: 8.016250014305115ms
Info 428  [00:14:33.609] Different program with same set of files:: structureIsReused:: 2
Info 429  [00:16:27.067] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 430  [00:16:27.102] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false Elapsed: 35.31183397769928ms
Info 431  [00:16:27.102] Different program with same set of files:: structureIsReused:: 2
Info 432  [00:16:27.840] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 433  [00:16:27.855] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false Elapsed: 14.715541005134583ms
Info 434  [00:16:27.855] Different program with same set of files:: structureIsReused:: 2
Info 435  [00:17:00.500] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 436  [00:17:00.541] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false Elapsed: 40.858458042144775ms
Info 437  [00:17:00.541] Different program with same set of files:: structureIsReused:: 2
Info 438  [00:17:01.276] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 439  [00:17:01.284] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false Elapsed: 7.691332936286926ms
Info 440  [00:17:01.284] Different program with same set of files:: structureIsReused:: 2
Info 441  [00:17:01.990] Format host information updated
Info 442  [00:17:02.187] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 443  [00:17:02.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false Elapsed: 10.046124935150146ms
Info 444  [00:17:02.197] Different program with same set of files:: structureIsReused:: 2
Info 445  [00:17:02.591] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 446  [00:17:02.601] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 59 structureChanged: false Elapsed: 10.50362491607666ms
Info 447  [00:17:02.601] Different program with same set of files:: structureIsReused:: 2
Info 448  [00:24:27.397] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 449  [00:24:27.491] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false Elapsed: 91.10858309268951ms
Info 450  [00:24:27.491] Different program with same set of files:: structureIsReused:: 2
Info 451  [00:24:28.145] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 452  [00:24:28.155] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false Elapsed: 9.336250066757202ms
Info 453  [00:24:28.155] Different program with same set of files:: structureIsReused:: 2
Info 454  [00:24:28.809] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 455  [00:24:28.820] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false Elapsed: 10.305457949638367ms
Info 456  [00:24:28.820] Different program with same set of files:: structureIsReused:: 2
